GHCND:USC00045280,STATION,STATION_NAME,DATE,YEAR,MONTH,DAY,MDPR,MDSF,DAPR,DASF,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT01,WT05,WT04,WT03
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940422,1994,4,22,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,33,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940423,1994,4,23,-9999,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-11,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940424,1994,4,24,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940425,1994,4,25,147,-9999,2,-9999,-9999,102,102,-9999,-67,-44,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940426,1994,4,26,-9999,-9999,-9999,-9999,0,0,0,6,-56,-39,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940427,1994,4,27,-9999,-9999,-9999,-9999,0,0,0,44,-39,-17,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940428,1994,4,28,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940429,1994,4,29,-9999,-9999,-9999,-9999,0,0,0,83,-56,-6,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940430,1994,4,30,-9999,-9999,-9999,-9999,0,0,0,122,-6,39,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940501,1994,5,1,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940502,1994,5,2,-9999,-9999,-9999,-9999,0,0,0,139,-22,78,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940503,1994,5,3,-9999,-9999,-9999,-9999,0,0,0,150,44,83,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940504,1994,5,4,-9999,-9999,-9999,-9999,0,0,0,172,61,100,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940505,1994,5,5,-9999,-9999,-9999,-9999,0,0,0,167,50,67,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940506,1994,5,6,-9999,-9999,-9999,-9999,3,-9999,0,161,-28,11,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940507,1994,5,7,-9999,-9999,-9999,-9999,81,-9999,89,122,-17,6,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940508,1994,5,8,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940509,1994,5,9,112,-9999,2,-9999,-9999,0,0,128,-11,44,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940510,1994,5,10,-9999,-9999,-9999,-9999,0,0,0,178,0,100,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940511,1994,5,11,-9999,-9999,-9999,-9999,0,0,0,222,17,94,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940512,1994,5,12,-9999,-9999,-9999,-9999,0,0,0,233,50,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940513,1994,5,13,-9999,-9999,-9999,-9999,0,0,0,200,6,83,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940514,1994,5,14,-9999,-9999,-9999,-9999,0,0,0,217,6,111,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940515,1994,5,15,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940516,1994,5,16,-9999,-9999,-9999,-9999,0,0,0,206,-11,6,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940517,1994,5,17,-9999,-9999,-9999,-9999,0,0,0,61,-28,-11,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940518,1994,5,18,-9999,-9999,-9999,-9999,99,127,114,61,-39,-22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940519,1994,5,19,-9999,-9999,-9999,-9999,0,-9999,0,50,-17,17,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940520,1994,5,20,-9999,-9999,-9999,-9999,0,-9999,0,89,-44,22,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940521,1994,5,21,-9999,-9999,-9999,-9999,0,-9999,0,128,-22,67,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940522,1994,5,22,-9999,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940523,1994,5,23,-9999,-9999,-9999,-9999,0,-9999,0,183,-22,100,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940524,1994,5,24,-9999,-9999,-9999,-9999,0,-9999,0,200,-6,106,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940525,1994,5,25,-9999,-9999,-9999,-9999,0,-9999,0,222,11,122,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940526,1994,5,26,-9999,-9999,-9999,-9999,0,-9999,0,239,11,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940527,1994,5,27,-9999,-9999,-9999,-9999,0,-9999,0,200,56,106,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940528,1994,5,28,-9999,-9999,-9999,-9999,0,-9999,0,178,11,100,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940529,1994,5,29,-9999,-9999,-9999,-9999,0,-9999,0,194,56,139,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940530,1994,5,30,-9999,-9999,-9999,-9999,0,-9999,0,228,17,111,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940531,1994,5,31,-9999,-9999,-9999,-9999,173,-9999,0,211,17,61,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940601,1994,6,1,-9999,-9999,-9999,-9999,0,0,0,161,33,106,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940602,1994,6,2,-9999,-9999,-9999,-9999,0,0,0,217,17,106,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940603,1994,6,3,-9999,-9999,-9999,-9999,0,0,0,206,17,122,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940604,1994,6,4,-9999,-9999,-9999,-9999,0,0,0,194,61,117,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940605,1994,6,5,-9999,-9999,-9999,-9999,0,0,0,194,44,133,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940606,1994,6,6,-9999,-9999,-9999,-9999,0,0,0,194,44,44,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940607,1994,6,7,-9999,-9999,-9999,-9999,0,0,0,200,44,122,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940608,1994,6,8,-9999,-9999,-9999,-9999,0,0,0,183,-11,72,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940609,1994,6,9,-9999,-9999,-9999,-9999,0,0,0,228,17,117,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940610,1994,6,10,-9999,-9999,-9999,-9999,0,0,0,250,44,144,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940611,1994,6,11,-9999,-9999,-9999,-9999,0,0,0,267,78,156,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940612,1994,6,12,-9999,-9999,-9999,-9999,0,0,0,261,106,172,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940613,1994,6,13,-9999,-9999,-9999,-9999,0,0,0,239,128,156,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940614,1994,6,14,-9999,-9999,-9999,-9999,0,0,0,222,106,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940615,1994,6,15,-9999,-9999,-9999,-9999,0,0,0,200,67,150,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940616,1994,6,16,-9999,-9999,-9999,-9999,0,0,0,161,67,100,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940617,1994,6,17,-9999,-9999,-9999,-9999,0,0,0,183,50,144,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940618,1994,6,18,-9999,-9999,-9999,-9999,0,0,0,206,61,150,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940619,1994,6,19,-9999,-9999,-9999,-9999,0,0,0,222,39,117,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940620,1994,6,20,-9999,-9999,-9999,-9999,0,0,0,261,89,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940621,1994,6,21,-9999,-9999,-9999,-9999,0,0,0,239,56,100,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940622,1994,6,22,-9999,-9999,-9999,-9999,0,0,0,250,50,122,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940623,1994,6,23,-9999,-9999,-9999,-9999,0,0,0,261,128,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940624,1994,6,24,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940625,1994,6,25,-9999,-9999,-9999,-9999,0,0,0,278,89,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940626,1994,6,26,-9999,-9999,-9999,-9999,0,0,0,250,106,150,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940627,1994,6,27,-9999,-9999,-9999,-9999,0,0,0,261,83,183,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940628,1994,6,28,-9999,-9999,-9999,-9999,0,0,0,261,117,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940629,1994,6,29,-9999,-9999,-9999,-9999,0,0,0,267,161,178,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940630,1994,6,30,-9999,-9999,-9999,-9999,0,0,0,272,133,183,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940701,1994,7,1,-9999,-9999,-9999,-9999,0,0,0,256,133,172,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940702,1994,7,2,-9999,-9999,-9999,-9999,0,0,0,250,150,161,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940703,1994,7,3,-9999,-9999,-9999,-9999,0,0,0,233,78,161,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940704,1994,7,4,-9999,-9999,-9999,-9999,0,0,0,244,83,144,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940705,1994,7,5,-9999,-9999,-9999,-9999,0,0,0,244,83,156,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940706,1994,7,6,-9999,-9999,-9999,-9999,0,0,0,256,22,61,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940707,1994,7,7,-9999,-9999,-9999,-9999,0,0,0,267,44,161,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940708,1994,7,8,-9999,-9999,-9999,-9999,0,0,0,261,61,117,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940709,1994,7,9,-9999,-9999,-9999,-9999,0,0,0,283,83,194,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940710,1994,7,10,-9999,-9999,-9999,-9999,0,0,0,272,139,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940711,1994,7,11,-9999,-9999,-9999,-9999,0,0,0,267,67,144,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940712,1994,7,12,-9999,-9999,-9999,-9999,0,0,0,272,72,106,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940713,1994,7,13,-9999,-9999,-9999,-9999,0,0,0,283,72,161,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940714,1994,7,14,-9999,-9999,-9999,-9999,0,0,0,294,61,89,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940715,1994,7,15,-9999,-9999,-9999,-9999,0,0,0,289,50,178,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940716,1994,7,16,-9999,-9999,-9999,-9999,0,0,0,289,72,194,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940717,1994,7,17,-9999,-9999,-9999,-9999,0,0,0,278,100,206,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940718,1994,7,18,-9999,-9999,-9999,-9999,0,0,0,283,89,172,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940719,1994,7,19,-9999,-9999,-9999,-9999,0,0,0,272,89,100,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940720,1994,7,20,-9999,-9999,-9999,-9999,8,0,0,278,89,200,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940721,1994,7,21,-9999,-9999,-9999,-9999,0,0,0,272,72,83,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940722,1994,7,22,-9999,-9999,-9999,-9999,0,0,0,267,78,189,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940723,1994,7,23,-9999,-9999,-9999,-9999,0,0,0,250,61,139,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940724,1994,7,24,-9999,-9999,-9999,-9999,0,0,0,222,61,111,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940725,1994,7,25,-9999,-9999,-9999,-9999,0,0,0,267,56,100,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940726,1994,7,26,-9999,-9999,-9999,-9999,0,0,0,278,83,178,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940727,1994,7,27,-9999,-9999,-9999,-9999,0,0,0,294,133,111,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940728,1994,7,28,-9999,-9999,-9999,-9999,0,0,0,300,94,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940729,1994,7,29,-9999,-9999,-9999,-9999,0,0,0,294,128,228,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940730,1994,7,30,-9999,-9999,-9999,-9999,0,0,0,300,128,189,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940731,1994,7,31,-9999,-9999,-9999,-9999,8,0,0,261,128,161,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940801,1994,8,1,-9999,-9999,-9999,-9999,0,0,0,256,100,178,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940802,1994,8,2,-9999,-9999,-9999,-9999,0,0,0,256,100,111,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940803,1994,8,3,-9999,-9999,-9999,-9999,0,0,0,261,67,72,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940804,1994,8,4,-9999,-9999,-9999,-9999,0,0,0,300,61,72,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940805,1994,8,5,-9999,-9999,-9999,-9999,0,0,0,294,78,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940806,1994,8,6,-9999,-9999,-9999,-9999,0,0,0,289,83,206,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940807,1994,8,7,-9999,-9999,-9999,-9999,0,0,0,289,72,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940808,1994,8,8,-9999,-9999,-9999,-9999,0,0,0,272,150,156,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940809,1994,8,9,-9999,-9999,-9999,-9999,0,0,0,272,117,161,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940810,1994,8,10,-9999,-9999,-9999,-9999,0,0,0,272,100,172,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940811,1994,8,11,-9999,-9999,-9999,-9999,0,0,0,256,128,78,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940812,1994,8,12,-9999,-9999,-9999,-9999,0,0,0,256,83,178,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940813,1994,8,13,-9999,-9999,-9999,-9999,0,0,0,267,94,178,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940814,1994,8,14,-9999,-9999,-9999,-9999,0,0,0,294,94,183,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940815,1994,8,15,-9999,-9999,-9999,-9999,0,0,0,289,106,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940816,1994,8,16,-9999,-9999,-9999,-9999,0,0,0,294,106,206,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940817,1994,8,17,-9999,-9999,-9999,-9999,0,0,0,300,106,172,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940818,1994,8,18,-9999,-9999,-9999,-9999,0,0,0,278,156,189,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940819,1994,8,19,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940820,1994,8,20,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940821,1994,8,21,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940822,1994,8,22,-9999,-9999,-9999,-9999,0,0,0,261,94,139,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940823,1994,8,23,-9999,-9999,-9999,-9999,0,0,0,233,44,83,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940824,1994,8,24,-9999,-9999,-9999,-9999,0,0,0,256,56,156,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940825,1994,8,25,-9999,-9999,-9999,-9999,0,0,0,244,44,178,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940826,1994,8,26,-9999,-9999,-9999,-9999,0,0,0,239,111,139,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940827,1994,8,27,-9999,-9999,-9999,-9999,0,0,0,256,100,144,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940828,1994,8,28,-9999,-9999,-9999,-9999,0,0,0,239,122,139,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940829,1994,8,29,-9999,-9999,-9999,-9999,0,0,0,239,44,61,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940830,1994,8,30,-9999,-9999,-9999,-9999,0,0,0,272,33,61,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940831,1994,8,31,-9999,-9999,-9999,-9999,0,0,0,261,50,161,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940901,1994,9,1,-9999,-9999,-9999,-9999,0,0,0,256,50,128,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940902,1994,9,2,-9999,-9999,-9999,-9999,0,0,0,233,94,100,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940903,1994,9,3,-9999,-9999,-9999,-9999,0,0,0,194,28,72,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940904,1994,9,4,-9999,-9999,-9999,-9999,0,0,0,239,11,56,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940905,1994,9,5,-9999,-9999,-9999,-9999,0,0,0,256,22,39,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940906,1994,9,6,-9999,-9999,-9999,-9999,0,0,0,250,117,133,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940907,1994,9,7,-9999,-9999,-9999,-9999,0,0,0,256,67,161,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940908,1994,9,8,-9999,-9999,-9999,-9999,0,0,0,244,117,167,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940909,1994,9,9,-9999,-9999,-9999,-9999,0,0,0,200,100,106,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940910,1994,9,10,-9999,-9999,-9999,-9999,0,0,0,200,83,89,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940911,1994,9,11,-9999,-9999,-9999,-9999,0,0,0,172,50,72,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940912,1994,9,12,-9999,-9999,-9999,-9999,0,0,0,172,-17,28,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940913,1994,9,13,-9999,-9999,-9999,-9999,0,0,0,128,-28,28,-9999,-9999,-9999,-9999
GHCND:USC00045280,GHCND:USC00045280,MAMMOTH LAKES R S CA US,19940914,1994,9,14,-9999,-9999,-9999,-9999,0,0,0,128,-33,-6,-9999,-9999,-9999,-9999
